0.32	1	54	59	14.8	1016.8	16.1
0.3	1	55.9	55	20.4	1017.3	16.1
0.29	1	57	53	20.4	1017.3	16.1
0.4	1	57.9	51	20.4	1017.6	16.1
0.37	1	55	57	13	1018	16.1
0.36	1	55.9	53	9.3	1018.5	16.1
0.29	1	54	55	7.4	1019.7	16.1
0.29	1	55	51	16.7	1020.3	16.1
0.25	1	57.9	42	18.5	1021.6	16.1
0.26	1	57.9	37	20.4	1022.9	16.1
0.28	1	57	37	9.3	1024.8	16.1
0.33	1	52	43	9.3	1025.5	16.1
0.33	1	50	44	0	1027	16.1
0.31	1	46.9	50	5.6	1027.3	16.1
0.43	1	44.1	55	7.4	1027.6	16.1
0.27	1	39.9	65	9.3	1027.8	16.1
0.23	2	42.1	60	13	1027.8	16.1
0.24	2	42.1	62	11.1	1027.9	16.1
0.28	1	45	60	14.8	1027.9	16.1
0.24	2	46	56	14.8	1027.7	16.1
0.27	1	48	52	16.7	1027.2	16.1
0.27	2	50	48	16.7	1027	16.1
0.26	1	52	45	18.5	1026.7	16.1
0.26	1	54	41	16.7	1026.2	16.1
0.24	1	55.9	36	22.2	1026	16.1
0.25	1	57.9	33	16.7	1025.3	16.1
0.23	1	60.1	32	22.2	1024	16.1
0.22	1	62.1	28	25.9	1022.9	16.1
0.21	1	64	28	22.2	1021.9	16.1
0.21	1	64	35	16.7	1020.3	16.1
0.2	1	63	40	22.2	1020.3	16.1
0.19	1	61	44	16.7	1020.1	16.1
0.2	1	59	49	25.9	1020	16.1
0.3	0	60.1	62	9.3	1015.6	16.1
0.3	0	62.6	55	11.1	1015.5	16.1
0.29	1	50	52	25.9	1022.6	14.5
0.35	0	46.9	59	22.2	1024	9.7
0.21	2	46	31	5.6	1024.4	16.1
0.2	1	44.1	35	0	1024.6	16.1
